"stateDist","abroadPrcnt","recentArrivalPrcnt","totalPopBirthPlace","prcntForeignBorn","prcntExAliens","totalHouseholds","under10k","over10k","over15k","over25k","over35k","over50k","over75k","over100k","over150k","over200k","meanIncome","medianIncome","totalEmploymentPop","prcntUnemp","prcntNotEmploy","prcntBA","prcntHS","totalPopRaceFile","prcntAsian","prcntBlack","prcntBlackNotHisp","prcntHisp","prcntMulti","prcntWhite","prcntWhiteAll","prcntNotHisp","prcntOld","medianAge","gini","sponID","icpsr","state","district","lastName","firstName","middleName","age","gender","party","numberTerms","daysServed","fracServed","cd","statenm","dwnom1","dwnom2","comPower","chair","rank","comName","numCom","rankChair","black","hispanic","numSpon","numCosp","numPassH","numEnact","passPrcnt","congNum","partyControl","demSeats","repSeats","otherSeats","ses","sesNorm"
"742","NY.32",NA,23.7801732492433,473361,4.14546192018354,NA,168672,20.7864968696642,79.2135031303358,73.7970736103206,68.9764750521723,59.2552409409979,42.3840352874217,26.4323657749953,15.3226380193512,3.36688958451907,0.522908366533865,NA,NA,335355,2.47320004174681,29.1175023482578,14.4986831425685,61.0148084345133,473361,0.346247367231352,1.81024630250485,NA,0.63570643786365,NA,NA,96.5666795532374,NA,NA,NA,0.107333961961023,405040,"10733","NY",32,"Hanley","James","Michael",54,"M","Democrat",6,626,1,32," NEW YOR",-0.293000012636185,0.230000004172325,NA,NA,NA,NA,NA,NA,0,0,28,91,1,1,3.57142857142857,94,"D",291,144,0,-0.33015259003258,26.630746828019
"743","NY.33",NA,18.3888236224036,516750,3.99690372520561,NA,155343,14.5928686841377,85.4071313158623,79.5446206137386,74.0979638606181,62.8383641361375,43.3324964755412,26.1144692712256,14.380435552294,2.58975299820397,0.354698956502707,NA,NA,322609,2.63600829487088,26.4843820228202,10.2036124664577,54.543328590171,516750,0.464054184808902,3.6137397194001,NA,0.911443296764398,NA,NA,86.322786647315,NA,NA,NA,0.0894346685635004,411285,"14061","NY",33,"Walsh","William","Francis",62,"M","Republican",2,626,1,33," NEW YOR",0.0299999993294477,-0.128000006079674,NA,NA,NA,NA,NA,NA,0,0,32,154,1,1,3.125,94,"D",291,144,0,-0.532329636209203,22.535869502792
"744","NY.34",NA,17.802217074985,823815,4.63878419305305,NA,162663,12.4619612327327,87.5380387672673,82.5196879437856,77.7945814352373,68.4999047109668,53.2253800802887,37.7707284385509,24.8907249958503,6.16919643680493,0.897561215519202,NA,NA,330706,2.12484805234861,25.9853162627833,15.8616750928542,56.5074570801056,823815,0.205385917954881,3.43560143964361,NA,1.93620430367453,NA,NA,52.9910234700752,NA,NA,NA,0.134479499783098,405646,"10596","NY",34,"Horton","Frank","Jefferson",55,"M","Republican",7,626,1,34," NEW YOR",-0.0329999998211861,-0.351000010967255,NA,NA,NA,NA,NA,NA,0,0,17,134,0,0,0,94,"D",291,144,0,0.216276579699665,37.6980784529181
"745","NY.35",NA,18.0670015270644,506695,4.9124226605749,NA,150438,11.4931067948258,88.5068932051742,83.8764142038581,79.8661242505218,71.2605857562584,55.0186787912628,36.3698001834643,21.0398968345764,2.82707826480012,0.184793735625307,NA,NA,316948,2.08835518760175,26.1642288324899,9.67074325648227,55.7850564953302,506695,0.328797402776818,5.73007430505531,NA,0.748157418995967,NA,NA,86.0945933944483,NA,NA,NA,0.127635663390119,402793,"10712","NY",35,"Conable","Barber","Benjamin",52,"M","Republican",6,626,1,35," NEW YOR",0.287999987602234,-0.717999994754791,NA,NA,NA,NA,NA,NA,0,0,37,105,5,4,10.8108108108108,94,"D",291,144,0,-0.115599833142603,30.9762807838678
"746","NY.36",NA,11.1069484066908,505367,6.19529965351913,NA,151226,11.607792310846,88.392207689154,83.6582333725682,79.1669421924801,70.8476055704707,52.3798817663629,32.0050784917937,18.0960945869097,2.95517966487244,0.40469231481359,NA,NA,325643,2.7809595170171,29.0133673992685,9.75708038193964,54.6488154261266,505367,0.494492121567099,2.48591617576929,NA,0.724942866121801,NA,NA,89.5248403635378,NA,NA,NA,0.12626161722295,400537,"14248","NY",36,"LaFalce","John","J.",35,"M","Democrat",1,626,1,36," NEW YOR",-0.277999997138977,-0.108000002801418,NA,NA,NA,NA,NA,NA,0,0,28,223,1,1,3.57142857142857,94,"D",291,144,0,-0.299127511850882,27.2591262190635
"747","NY.37",NA,7.13360827996621,709915,4.8593141432425,NA,174637,19.5645825340564,80.4354174659436,72.8350807675349,66.0575937516105,54.2330663032462,34.3168973356162,18.6180477218459,9.56956429622589,1.58557464912934,0.207287115559704,NA,NA,342127,3.23300996413612,28.9176241571112,6.34701986754967,38.4370860927152,709915,0.413148052935915,13.6126155948247,NA,1.78040401146744,NA,NA,51.7778889021925,NA,NA,NA,0.0737537047697847,408244,"14264","NY",37,"Nowak","Henry","James",39,"M","Democrat",1,626,1,37," NEW YOR",-0.314000010490417,-0.151999995112419,NA,NA,NA,NA,NA,NA,0,0,34,145,0,0,0,94,"D",291,144,0,-1.02333485853899,12.5910899666926
"748","NY.38",NA,10.2689995740183,496280,4.54017893124849,NA,139875,8.34530831099196,91.654691689008,88.095799821269,84.9022341376229,78.2913315460232,61.7601429848079,40.1043789097408,23.4609472743521,5.08596961572833,0.745665773011618,NA,NA,316915,2.17092911348469,29.9010775760062,12.9711791366076,58.8899809399509,496280,0.448335616990409,0.294188764407189,NA,0.394004630569885,NA,NA,93.4399935520271,NA,NA,NA,0.170339462958294,406255,"13020","NY",38,"Kemp","Jack","French",39,"M","Republican",3,626,1,38," NEW YOR",0.224000006914139,-0.237000003457069,NA,NA,NA,NA,NA,NA,0,0,90,201,2,0,0,94,"D",291,144,0,0.18954844523552,37.1567290078024
"749","NY.39",NA,16.1865573478955,540170,2.35777625562323,NA,162919,19.2322565201112,80.7677434798888,74.0196048343042,68.362192255047,56.8773439561991,36.7194740944887,20.1228831505227,10.5942216684365,1.88805480023816,0.218513494435885,NA,NA,326141,2.72581490827587,28.8822932412668,8.82306495803428,54.9462696701961,540170,0.312309087879742,1.10113482792454,NA,0.861370626620413,NA,NA,85.1722605846308,NA,NA,NA,0.0786817451194901,407002,"14289","NY",39,"Lundine","Stanley","Nelson",35,"M","Democrat",1,626,1,39," NEW YOR",-0.316000014543533,-0.291999995708466,NA,NA,NA,NA,NA,NA,0,0,7,30,0,0,0,94,"D",291,144,0,-0.850065817003328,16.100466934879
"750","NY.39",NA,16.1865573478955,540170,2.35777625562323,NA,162919,19.2322565201112,80.7677434798888,74.0196048343042,68.362192255047,56.8773439561991,36.7194740944887,20.1228831505227,10.5942216684365,1.88805480023816,0.218513494435885,NA,NA,326141,2.72581490827587,28.8822932412668,8.82306495803428,54.9462696701961,540170,0.312309087879742,1.10113482792454,NA,0.861370626620413,NA,NA,85.1722605846308,NA,NA,NA,0.0786817451194901,405198,"12017","NY",39,"Hastings","James","Fred",48,"M","Republican",4,626,1,39," NEW YOR",0.178000003099442,-0.344999998807907,NA,NA,NA,NA,NA,NA,0,0,33,113,2,2,6.06060606060606,94,"D",291,144,0,-0.850065817003328,16.100466934879
"751","NY.4",NA,17.9377300613497,582051,5.17566330098222,NA,131972,6.32179553238566,93.6782044676143,90.9996059770254,88.8468766101901,84.0708635165035,73.5299912102567,57.1219652653593,40.7487951989816,11.3099748431485,1.4495499045252,NA,NA,326000,1.65644171779141,31.1757668711656,15.1379806670703,66.7787939170633,582051,0.192423000733613,2.75783393551424,NA,1.43452877397832,NA,NA,77.3076586072355,NA,NA,NA,0.260693924262475,406746,"13021","NY",4,"Lent","Norman","Frederick",43,"M","Republican",3,626,1,4," NEW YOR",0.104000002145767,-0.344999998807907,NA,NA,NA,NA,NA,NA,0,0,39,188,0,0,0,94,"D",291,144,0,1.01499219272788,53.8751990259272
"752","NY.5",NA,19.4838063999213,648269,6.85517894577714,NA,148424,9.38392712768824,90.6160728723117,86.8484881151296,83.5612838893979,77.1155608257425,65.1383873228049,50.5693149355899,37.4568802889021,12.7236835013205,2.17619791947394,NA,NA,345723,1.63165308643047,30.0758121386196,15.3519684428063,61.8955019168703,648269,0.23601313652203,6.1232297086549,NA,2.02546964468221,NA,NA,65.6964932767108,NA,NA,NA,0.220977424912346,411928,"10638","NY",5,"Wydler","John","Waldemar",50,"M","Republican",7,626,1,5," NEW YOR",0.212999999523163,-0.611000001430511,NA,NA,NA,NA,NA,NA,0,0,37,64,0,0,0,94,"D",291,144,0,0.743170106336613,48.3697367634747
"753","NY.6",NA,15.2108686177881,556095,11.0585421555669,NA,154111,7.43360305234539,92.5663969476546,89.1415927480842,86.0230612999721,79.8216869658882,67.5980299913699,52.7107085152909,39.4832296202088,14.8814815295469,3.35342707528989,NA,NA,357948,1.50580531250349,28.8061394392482,18.280629281801,63.5872299848345,556095,0.589107976155153,1.82954351324864,NA,2.65631883524878,NA,NA,81.563581762109,NA,NA,NA,0.241906261955389,411832,"10784","NY",6,"Wolff","Lester","Lionel",56,"M","Democrat",6,626,1,6," NEW YOR",-0.282999992370605,-0.203999996185303,NA,NA,NA,NA,NA,NA,0,0,50,201,0,0,0,94,"D",291,144,0,0.963625614870697,52.8348245674037
"754","NY.7",NA,19.4279114966973,965935,8.45481321206914,NA,169395,10.3686649546917,89.6313350453083,84.8006139496443,80.3559727264677,70.5050326160749,52.3887954189911,35.4603146491927,22.8324330706337,4.8189143717347,0.481714336314531,NA,NA,355015,2.19173837725167,26.381702181598,10.5441032113308,52.3958771560791,965935,0.488231609787408,17.6771728946565,NA,5.9332675864105,NA,NA,30.0879458762753,NA,NA,NA,0.118959860025614,400713,"10500","NY",7,"Addabbo","Joseph","Patrick",49,"M","Democrat",8,626,1,7," NEW YOR",-0.412999987602234,-0.0320000015199184,NA,NA,NA,NA,NA,NA,0,0,36,156,1,0,0,94,"D",291,144,0,-0.116295001133343,30.9622009083511
"755","NY.8",NA,18.4387779327932,736254,16.8755619663866,NA,179037,8.3016359746868,91.6983640253132,87.811457966789,83.9083541390886,74.724219016181,57.7215882750493,40.5999877120372,27.571954400487,6.2975809469551,0.69371135575328,NA,NA,374873,1.95479535736103,25.8178102984211,14.0366494563246,58.92728795342,736254,1.52365895465424,2.76711569648518,NA,10.1883508555863,NA,NA,58.9876591502389,NA,NA,NA,0.137524341943655,409406,"10551","NY",8,"Rosenthal","Benjamin","Stanley",51,"M","Democrat",8,626,1,8," NEW YOR",-0.560999989509583,-0.372000008821487,NA,NA,NA,NA,NA,NA,0,0,114,483,1,0,0,94,"D",291,144,0,0.257587430546743,38.5347850406271
"756","NY.9",NA,13.9074078121926,660022,17.2713939838369,NA,181913,11.6407293596389,88.359270640361,82.918757867772,78.0037710334061,67.4734625892597,48.6738166046407,30.5453705892377,18.0778723895489,2.67215647040069,0.234727589562043,NA,NA,365992,2.06698507071193,26.0186014994863,6.05253140464408,41.6383320537057,660022,0.686492268439537,1.53510034514001,NA,5.49627895129996,NA,NA,68.4381732730121,NA,NA,NA,0.100610179204007,403355,"2476","NY",9,"Delaney","James","Joseph",73,"M","Democrat",15,626,1,9," NEW YOR",-0.305999994277954,0.41100001335144,NA,NA,NA,NA,NA,NA,0,0,46,70,0,0,0,94,"D",291,144,0,-0.524385597374044,22.6967674143601
"757","OH.1",NA,17.3894370110075,701188,1.62524173260238,NA,166567,15.9599440465398,84.0400559534602,77.8005247137788,72.4873474337654,61.8459838983712,45.0875623622927,29.447609670583,18.5132709360197,5.20091014426627,1.08304766250218,NA,NA,332955,2.29100028532384,28.0626511090087,14.1881287568467,52.677464412951,701188,0.175416578720685,13.1941790218886,NA,1.13479928683343,NA,NA,52.5655031175662,NA,NA,NA,0.109671384175488,404705,"14225","OH",1,"Gradison","Willis","David",46,"M","Republican",1,626,1,1," OHIO   ",0.159999996423721,-0.551999986171722,NA,NA,NA,NA,NA,NA,0,0,15,65,0,0,0,94,"D",291,144,0,-0.21438155834787,28.9755638165397
"758","OH.10",NA,20.0273065460527,482694,0.543615623977095,NA,161791,23.7757353622884,76.2242646377116,68.4308768720139,62.0596942969634,50.3353091333881,30.0467887583364,14.926046566249,7.27419943012899,1.13232503662132,0.128560921188447,NA,NA,332521,2.74689418111939,33.7735060342054,6.21846353532895,48.7758578729618,482694,0.0892905236029451,1.98158667810248,NA,0.528322898524451,NA,NA,93.8905393479099,NA,NA,NA,0.0688099469615437,407700,"11034","OH",10,"Miller","Clarence","E.",57,"M","Republican",5,626,1,10," OHIO   ",0.340000003576279,-0.352999985218048,NA,NA,NA,NA,NA,NA,0,0,33,80,0,0,0,94,"D",291,144,0,-1.18742474264582,9.26762690085475
"759","OH.11",NA,23.4311528566922,618875,2.14421329024439,NA,139107,9.64293673215582,90.3570632678442,86.3400116457116,82.8470170444334,75.2061362835803,57.8770299122258,36.5186511102964,20.8321651678205,3.7791052930478,0.52837024736354,NA,NA,307471,2.17321308351031,30.2093530772008,9.20902887139108,56.8944881889764,618875,0.109715209048677,1.41110886689558,NA,0.933864417842192,NA,NA,73.2018582104625,NA,NA,NA,0.144172231564957,410270,"10773","OH",11,"Stanton","John","William",50,"M","Republican",6,626,1,11," OHIO   ",0.0780000016093254,-0.328999996185303,NA,NA,NA,NA,NA,NA,0,0,1,60,1,1,100,94,"D",291,144,0,-0.129478876751453,30.6951757719761
"760","OH.12",NA,21.8348355601887,564915,1.56820052574281,NA,151078,11.672778299951,88.327221700049,84.1201233799759,79.9990733263612,70.5986311706536,51.6594077231629,32.091370020784,18.0463072055495,3.01102741630151,0.452746263519506,NA,NA,314644,1.9021497311247,26.9530008517563,11.4874772216807,62.2430817476798,564915,0.188700955010931,8.57244010160821,NA,1.6650112281914,NA,NA,73.1403839515679,NA,NA,NA,0.114654343434731,403411,"2533","OH",12,"Devine","Samuel","Leeper",59,"M","Republican",9,626,1,12," OHIO   ",0.439000010490417,0.0230000000447035,NA,NA,NA,NA,NA,NA,0,0,26,134,0,0,0,94,"D",291,144,0,-0.219467630788672,28.8725509221179
"761","OH.13",NA,20.9239799422108,1328271,1.12379175635093,NA,141306,10.6095990262268,89.3904009737732,85.1025434164154,81.3829561377436,73.9628890492973,55.3564604475394,33.0927207620342,18.0742502087668,2.68353785401894,0.373657169546941,NA,NA,308708,2.15640670147842,29.852158026355,7.42795376928383,54.3538971417035,1328271,0.0562385236145335,1.79903046893292,NA,2.4068215904977,NA,NA,33.0459672762561,NA,NA,NA,0.138418943009112,407998,"10539","OH",13,"Mosher","Charles","Adams",68,"M","Republican",8,626,1,13," OHIO   ",0.0120000001043081,-0.977999985218048,NA,NA,NA,NA,NA,NA,0,0,30,183,0,0,0,94,"D",291,144,0,-0.354688077822885,26.133807068952
"762","OH.14",NA,14.7444916798983,703838,2.49816008797479,NA,164440,16.2399659450255,83.7600340549745,78.0229871077597,73.1774507419119,64.1759912430066,48.3313062515203,30.6257601556799,17.3649963512527,3.36596935052299,0.527852104110922,NA,NA,331907,2.58295245354874,30.1283190773319,10.7692182589215,54.861334168188,703838,0.118777332283849,7.04423461080533,NA,0.996603369079035,NA,NA,58.7743202270977,NA,NA,NA,0.119674860511232,409735,"13040","OH",14,"Seiberling","John","Frederick",56,"M","Democrat",3,626,1,14," OHIO   ",-0.504999995231628,-0.38400000333786,NA,NA,NA,NA,NA,NA,0,0,62,302,1,1,1.61290322580645,94,"D",291,144,0,-0.313894420490519,26.9600384615971
"763","OH.15",NA,23.8647690132357,612309,1.44877831291064,NA,178844,21.5808190378207,78.4191809621793,71.1575451231241,65.0410413544765,53.9313591733578,37.7742613674487,24.2132808481134,14.8011674979312,3.69148531681242,0.631276419673011,NA,NA,345128,2.09545444009179,28.0550983982754,16.0840921488817,58.6337123914229,612309,0.241054761566464,9.5691881060053,NA,1.25955526547267,NA,NA,65.6400608189656,NA,NA,NA,0.0940913782268069,411929,"11058","OH",15,"Wylie","Chalmers","Pangburn",54,"M","Republican",5,626,1,15," OHIO   ",0.172000005841255,-0.151999995112419,NA,NA,NA,NA,NA,NA,0,0,18,45,0,0,0,94,"D",291,144,0,-0.355795129307086,26.1113849389118
"764","OH.16",NA,15.9915440025055,621652,1.7530708499289,NA,149319,12.1170112309887,87.8829887690113,83.2037450023105,78.8037691117674,69.893985360202,49.4558629511315,28.6313195239722,15.2311494183594,2.69356210529136,0.427942860587065,NA,NA,319300,2.3795803319762,28.740369558409,7.37807853206313,52.6675945256321,621652,0.0749615540527498,3.68727197853461,NA,1.23334318167604,NA,NA,70.7875145579842,NA,NA,NA,0.113395647700819,400334,"14045","OH",16,"Regula","Ralph"," ",50,"M","Republican",2,626,1,16," OHIO   ",0.0750000029802322,-0.214000001549721,NA,NA,NA,NA,NA,NA,0,0,17,77,0,0,0,94,"D",291,144,0,-0.54834398497157,22.2115161953052
"765","OH.17",NA,19.3355718003506,578948,1.06745338095995,NA,151143,14.6384549731049,85.3615450268951,79.4208134018777,74.1900054914882,64.1730017268415,43.3218872193883,24.038162534818,12.5106687044719,2.12844789371655,0.273251159497959,NA,NA,317777,2.27832725464713,28.570034961624,6.78315910928378,53.798463469828,578948,0.0765180983438927,2.09086135542398,NA,0.559149263469923,NA,NA,77.7613878966678,NA,NA,NA,0.0945256732688611,400949,"10502","OH",17,"Ashbrook","John","Milan",46,"M","Republican",8,626,1,17," OHIO   ",0.550000011920929,0.19200000166893,NA,NA,NA,NA,NA,NA,0,0,53,67,0,0,0,94,"D",291,144,0,-0.771579322303599,17.6901259667045
"766","OH.18",NA,13.6865937311393,501172,2.06695505734558,NA,152352,15.436620457887,84.563379542113,78.0718336483932,72.3062381852552,61.0966708674648,38.8836378911993,19.3702741020794,9.11179374081075,1.41580025204789,0.200194286914514,NA,NA,326407,2.42243579335002,32.4429316773231,4.52802684624904,46.7546863255715,501172,0.0660451900744655,2.14876329882755,NA,0.314392703496349,NA,NA,90.0916252304598,NA,NA,NA,0.0772284737354827,405275,"4247","OH",18,"Hays","Wayne","Levere",63,"M","Democrat",14,626,1,18," OHIO   ",-0.351999998092651,0.717000007629395,NA,NA,NA,NA,NA,NA,0,0,20,47,10,1,5,94,"D",291,144,0,-1.07089766595861,11.6277567628996
"767","OH.19",NA,12.7216199028574,800144,2.87435761562919,NA,148662,11.355289179481,88.644710820519,83.4429780307005,78.9058400936352,70.8277838317795,50.9141542559632,30.300278484078,17.0480687734593,3.07745086168624,0.5125721435202,NA,NA,325501,3.25160291366232,30.8601202454063,7.22231763677242,51.5386897327005,800144,0.117228898798216,6.1302715511208,NA,1.29458074952817,NA,NA,51.6518276710192,NA,NA,NA,0.127398600375281,402312,"12044","OH",19,"Carney","Charles","Joseph",61,"M","Democrat",4,626,1,19," OHIO   ",-0.439999997615814,0.360000014305115,NA,NA,NA,NA,NA,NA,0,0,54,313,1,1,1.85185185185185,94,"D",291,144,0,-0.483555721932229,23.523732365626
"768","OH.2",NA,12.5418740504841,717642,1.37617363532235,NA,151275,13.4265410675921,86.5734589324079,80.9803338291192,76.1560072715254,66.4194348041646,48.479259626508,30.2693769624855,17.6512973062304,3.57296314658734,0.512312014543051,NA,NA,314634,2.03093117717729,29.3197810789679,11.2160286307445,49.0911622231413,717642,0.146312506793081,7.3712240922354,NA,0.950222337348357,NA,NA,56.9848197290571,NA,NA,NA,0.111067541365715,402548,"10510","OH",2,"Clancy","Donald","Daniel",53,"M","Republican",8,626,1,2," OHIO   ",0.352999985218048,-0.017000000923872,NA,NA,NA,NA,NA,NA,0,0,38,63,1,1,2.63157894736842,94,"D",291,144,0,-0.309576102066937,27.0475013290701
"769","OH.20",NA,8.14445559070916,1134945,3.6337443664671,NA,154416,12.0130038337996,87.9869961662004,83.0004662729251,78.346803440058,69.2421769764791,50.8813853486685,29.9282457776396,15.7023883535385,1.72520982281629,0.220184436845923,NA,NA,323975,2.19862643722509,27.9771587313836,3.83923660012406,41.9971364702119,1134945,0.154809263885034,1.03784764900502,NA,2.08765784466355,NA,NA,39.5015617496883,NA,NA,NA,0.110334891510673,410269,"13043","OH",20,"Stanton","James","Vincent",42,"M","Democrat",3,626,1,20," OHIO   ",-0.289000004529953,0.0379999987781048,NA,NA,NA,NA,NA,NA,0,0,16,76,1,1,6.25,94,"D",291,144,0,-0.648023882495384,20.1926077194408
"770","OH.21",NA,9.79655541641712,593961,4.24371297105365,NA,170836,21.2256198927626,78.7743801072374,71.308740546489,65.1226907677539,53.1018052401133,33.8587885457398,18.9450701257346,9.80179821583273,1.42475824767613,0.220094125359994,NA,NA,330606,3.36987229511866,28.1026357658361,5.75700574737999,39.1948855136345,593961,0.264327119120616,51.629820813151,NA,1.32646178856164,NA,NA,25.8537176683318,NA,NA,NA,0.0733748993148318,410407,"12030","OH",21,"Stokes","Louis"," ",49,"M","Democrat",4,626,1,21," OHIO   ",-0.601000010967255,-0.28099998831749,NA,NA,NA,NA,NA,NA,1,0,30,230,0,0,0,94,"D",291,144,0,-1.03519922691861,12.3507900217947
"771","OH.22",NA,19.5489289934927,598597,6.15622864798855,NA,151364,7.1053883354034,92.8946116645966,89.6600248407812,86.5555878544436,80.0071351179937,66.9531724848709,49.1233054094765,33.7140931793557,10.2950503422214,2.24690150894532,NA,NA,330857,1.44624414777381,28.186799735233,18.9900905885054,68.2195049434151,598597,0.270465772464613,1.87655467701976,NA,0.586019888766546,NA,NA,75.0401355168837,NA,NA,NA,0.210524471498184,411126,"9623","OH",22,"Vanik","Charles","Albert",61,"M","Democrat",11,626,1,22," OHIO   ",-0.379999995231628,-0.398999989032745,NA,NA,NA,NA,NA,NA,0,0,49,84,0,0,0,94,"D",291,144,0,0.840809859935363,50.3473243314669
"772","OH.23",NA,13.7771716696072,726530,4.40559921820159,NA,151307,7.25875207359871,92.7412479264013,89.5847515316542,86.3515898140866,79.4160217306536,65.8039614822844,47.1947761835209,30.5709583826261,6.92961991183488,0.953029271613342,NA,NA,327041,1.4368229059965,28.2374381193795,14.7987839241831,66.2136413649799,726530,0.219949623553054,0.160901820984681,NA,0.685721942237705,NA,NA,63.2612555572378,NA,NA,NA,0.182061604265535,408011,"14260","OH",23,"Mottl","Ronald","Milton",40,"M","Democrat",1,626,1,23," OHIO   ",-0.00100000004749745,-0.458999991416931,NA,NA,NA,NA,NA,NA,0,0,29,144,1,0,0,94,"D",291,144,0,0.574065266792568,44.9447012011779
